"Name","Gross Export","Share","Code","Sector"
"Aluminum tubes and pipes","1760364","0.0034325731644909326","7608","Metals"
"Aluminum tube or pipe fittings","24192","0.00004717252227116928","7609","Metals"
"Aluminum structures (bridges, towers etc)","2032430","0.003963080747337656","7610","Metals"
"Aluminum containers, >300 liters","397389","0.0007748777055562868","7611","Metals"
"Aluminum containers, <300 liters","22084284","0.04306263966736224","7612","Metals"
"Aluminum containers for compressed or liquefied gas","341137","0.0006651906717104777","7613","Metals"
"Aluminum wire, not insulated","929762","0.0018129637339569648","7614","Metals"
"Household articles of aluminum","14447048","0.02817062225250709","7615","Metals"
"Other articles of aluminum","12357486","0.024096138539627256","7616","Metals"
"Lead refined unwrought","4621055","0.00901069857406573","7801","Metals"
"Lead waste or scrap","5420974","0.010570478536145404","7802","Metals"
"Lead foil <2mm","1510313","0.00294499312288924","7804","Metals"
"Other articles of lead","6696359","0.013057380293619579","7806","Metals"
"Unwrought zinc","1073722","0.0020936745601043494","7901","Metals"
"Zinc waste and scrap","2879777","0.0056153416281622456","7902","Metals"
"Zinc powders","938788","0.00183056373337907","7903","Metals"
"Zinc plates and foil","11084","0.000021612939684756957","7905","Metals"
"Other articles of zinc","148298","0.0002891695894415452","7907","Metals"
"Unwrought tin","420608","0.0008201529533495357","8001","Metals"
"Other articles of tin","279193","0.0005444046796649539","8007","Metals"
"Tungsten (wolfram)","66411","0.00012949629532699332","8101","Metals"
"Titanium","2141","0.000004174783820377539","8108","Metals"
"Zirconium","11158","0.000021757233941042775","8109","Metals"
"Manganese","4301301","0.008387203092654708","8111","Metals"
"Handtools for gardening","32068","0.00006253011095369777","8201","Metals"
"Handsaws","51099","0.00009963908381012231","8202","Metals"
"Pliers, pincers and other metal handtools","193865","0.00037802170263311145","8203","Metals"
"Wrenches","15582","0.000030383690560076045","8204","Metals"
"Hand tools n.e.c.","863096","0.0016829702084225","8205","Metals"
"Retail tool sets","202260","0.00039439130103202294","8206","Metals"
"Interchangeable tools for hand tools","2583448","0.005037523078555214","8207","Metals"
"Knives and blades for machines","163982","0.0003197521720846098","8208","Metals"
"Articles for utensils, of cermet","16186","0.00003156144367894949","8209","Metals"
"Hand-operated appliances, food preparation, <10kg","18746","0.000036553244977485916","8210","Metals"
"Knife sets","337072","0.0006572642372266688","8211","Metals"
"Razors","29052454","0.05665003031362108","8212","Metals"
"Scissors","30734","0.00005992891449578856","8213","Metals"
"Other cutlery","16914","0.000032980987173220785","8214","Metals"
"Cutlery","2249427","0.004386208054516762","8215","Metals"
"Padlocks and locks","6319426","0.01232239020031441","8301","Metals"
"Base metal mountings, fittings and similar articles","4522464","0.008818453776478228","8302","Metals"
"Safes","67588","0.00013179135397089076","8303","Metals"
"Paper trays and similar office equipment, of base metal","160354","0.00031267785368184025","8304","Metals"
"Paper clips and similar office articles, of metal","49100","0.00009574118896802297","8305","Metals"
"Ornaments, statuettes, etc. of metal","382697","0.000746229445916405","8306","Metals"
"Flexible tubing of base metal","295830","0.000576845538338294","8307","Metals"
"Clasps, buckles etc. of metal","1938341","0.003779614500315002","8308","Metals"
"Stoppers, caps and lids of metal","4930367","0.009613832965961395","8309","Metals"
"Sign plates and similar plates of base metal","105764","0.0002062315908353153","8310","Metals"
"Wire etc. used for welding","933700","0.001820642528298229","8311","Metals"
"Nuclear reactors and related equipment","69856","0.00013621377793381287","8401","Machinery"
"Steam boilers","5048785","0.009844738874621586","8402","Machinery"
"Central heating boilers","164945","0.00032162994733870773","8403","Machinery"
"Auxiliary parts for use with boilers","97046","0.00018923216750694007","8404","Machinery"
"Water gas generators","193036","0.00037640521697823384","8405","Machinery"
"Steam turbines","306646","0.0005979358988246104","8406","Machinery"
"Spark-ignition reciprocating internal combustion piston engines","360695","0.0007033272536623431","8407","Machinery"
"Compression-ignition internal combustion piston engines","580933","0.001132774259282291","8408","Machinery"
"Parts suitable for use with spark-ignition engines","1395269","0.00272066625234673","8409","Machinery"
"Hydraulic turbines, water wheels and regulators","15926","0.00003105446385956688","8410","Machinery"
"Gas turbines","6648802","0.012964647834887353","8411","Machinery"
"Other engines and motors","519913","0.0010137899955179577","8412","Machinery"
"Pumps for liquids","3851594","0.007510309347904347","8413","Machinery"
"Pumps, compressors, fans, etc.","15722978","0.030658586717679587","8414","Machinery"
"Air conditioners","32639052","0.06364361802992115","8415","Machinery"
"Furnace burners","489013","0.0009535373939067173","8416","Machinery"
"Industrial furnaces","10384448","0.020248867582415644","8417","Machinery"
"Refrigerators, freezers","118320520","0.23071583022636946","8418","Machinery"
"Equipment for temperature change of materials","11664383","0.022744641486729014","8419","Machinery"
"Calendering or other rolling machines, other than for metals or glass","332658","0.0006486572798314579","8420","Machinery"
"Centrifuges","17710886","0.03453485302071512","8421","Machinery"
"Dish washing machines","2121241","0.004136255304026844","8422","Machinery"
"Weighing machinery","64179","0.0001251440685698319","8423","Machinery"
"Sprays and powder dispersers","3094375","0.006033791071546356","8424","Machinery"
"Pulleys and winches","406621","0.0007928793889891338","8425","Machinery"
"Ships' derricks; cranes","1063301","0.0020733544189590184","8426","Machinery"
"Fork-lift trucks","368160","0.0007178834242457707","8427","Machinery"
"Other lifting machinery","1701523","0.0033178377815975017","8428","Machinery"
"Self-propelled bulldozers, excavators and road rollers","1834929","0.0035779691269227174","8429","Machinery"
"Other moving, excavating or boring machinery","3670078","0.007156367236769527","8430","Machinery"
"Parts for use with hoists and excavation machinery","14110292","0.027513974190753215","8431","Machinery"
"Machinery for soil preparation or cultivation","874154","0.0017045324501253187","8432","Machinery"
"Harvesting or agricultural machinery","1274298","0.002484782191844679","8433","Machinery"
"Dairy machinery","29320","0.00005717172424730007","8434","Machinery"
"Machines for wine and juice production","103445","0.00020170972083089888","8435","Machinery"
"Other agricultural machinery","2341210","0.004565177780525969","8436","Machinery"
"Machinery for processing grain","138023","0.0002691341369640211","8437","Machinery"
"Machinery for the industrial preparation of food or drink","2456173","0.004789346707355517","8438","Machinery"
"Machinery for making paper","126292","0.0002462595974979543","8439","Machinery"
"Bookbinding machinery","86407","0.00016848694328228025","8440","Machinery"
"Other machinery for making paper","336279","0.0006557179487775519","8441","Machinery"
"Machinery for making printing components","570079","0.0011116098017454495","8442","Machinery"
"Printers and copiers","684073","0.0013338892537866063","8443","Machinery"
"Machines to extrude, cut manmade textile fibres","132548","0.0002584583119212527","8444","Machinery"
"Machines for preparing textile fibers","158710","0.00030947218128543635","8445","Machinery"
"Looms","228443","0.0004454461187662336","8446","Machinery"
"Knitting machines","897342","0.0017497472503247183","8447","Machinery"
"Auxiliary machinery for use with knitting and textile machines","244355","0.0004764732837124492","8448","Machinery"
"Machinery to manufacture felt","9730","0.00001897274477920292","8449","Machinery"
"Household- or laundry-type washing machines","26398818","0.051475646082901144","8450","Machinery"
"Machinery for processing fabrics","2914629","0.005683300323028102","8451","Machinery"
"Sewing machines","370508","0.0007224618419992719","8452","Machinery"
"Machinery for preparing leather","278800","0.0005436383601687333","8453","Machinery"
"Machines used in metallurgy","8014","0.00001562667797127772","8454","Machinery"
"Metal-rolling mills","417795","0.0008146678216882924","8455","Machinery"
"Machines for working materials by laser and similar means","224300","0.00043736759033661003","8456","Machinery"
"Machining centers for working metal","16438","0.00003205282411927416","8457","Machinery"
"Lathes for removing metal","59960","0.00011691734603915797","8458","Machinery"
"Machine tools for drilling by removing metal","179703","0.00035040690185581734","8459","Machinery"
"Machines with grinding stones for finishing metal","127673","0.00024895244030782886","8460","Machinery"
"Other machine tools for planing and cutting metals","174270","0.0003398129735531031","8461","Machinery"
"Machine tools for molding and forging metals","157658","0.00030742086293931905","8462","Machinery"
"Other machine tools for working metal, without removal","797385","0.0015548388587630752","8463","Machinery"
"Machine tools for working stone","179408","0.0003498316747530563","8464","Machinery"
"Machine tools for working wood","731765","0.0014268849520404343","8465","Machinery"
"Parts and accessories for metal working machines","331705","0.0006467990038011824","8466","Machinery"
"Tools for hand working, pneumatic, hydraulic motors","195203","0.00038063069878054967","8467","Machinery"
"Machinery for soldering","68495","0.00013355993357158316","8468","Machinery"
"Word processing machines","1187","0.000002314557867719822","8469","Machinery"
"Cash registers, calculators, etc.","25122","0.00004898595008665322","8470","Machinery"
"Computers","15744632","0.03070081033694463","8471","Machinery"
"Other office machines","1904867","0.003714342798491874","8472","Machinery"
"Parts and accessories for office machines","3964618","0.00773069737523473","8473","Machinery"
"Machinery for working minerals","5077667","0.009901056532865464","8474","Machinery"
"Machines for assembling electric lamps","89767","0.00017503868248660933","8475","Machinery"
"Automatic goods-vending machines","1166","0.000002273609497692765","8476","Machinery"
"Machinery for working rubber or plastics","1060886","0.0020686453564059066","8477","Machinery"
"Machinery for preparing tobacco","162448","0.00031676099115025244","8478","Machinery"
"Machines n.e.c.","8486686","0.016548378982449593","8479","Machinery"
"Molding boxes for metal foundry","1835563","0.003579205377713058","8480","Machinery"
"Appliances for thermostatically controlled valves","13352196","0.026035745832465998","8481","Machinery"
"Ball or roller bearings","552004","0.001076364954686447","8482","Machinery"
"Transmission shafts","1139638","0.0022222056438521336","8483","Machinery"
"Gaskets and similar joints of metal sheeting","237861","0.00046381048776217743","8484","Machinery"
"Machinery parts, not containing electrical features, n.e.c.","666817","0.0013002413931586594","8485","Machinery"
"Electric motors and generators","1792135","0.003494524148497105","8501","Electronics"
"Electric generating sets and rotary converters","3194961","0.0062299259642864275","8502","Electronics"
"Parts for use with electric generators","831145","0.0016206682383875244","8503","Electronics"
"Electrical transformers","27518110","0.0536581786059642","8504","Electronics"
"Electromagnets","32898","0.00006414854653095763","8505","Electronics"
"Primary cells and primary batteries","1995823","0.003891699938690967","8506","Electronics"
"Batteries","3687988","0.007191290346635459","8507","Electronics"
"Vacuum cleaners","842340","0.00164249761945671","8508","Electronics"
"Electromechanical domestic appliances","1899053","0.003703005949761526","8509","Electronics"
"Electric shavers and hair clippers","2352","0.000004586217443030347","8510","Electronics"
"Electrical ignition equipment","679138","0.0013242663868302481","8511","Electronics"
"Electrical lighting equipment used for motor vehicles","460731","0.000898389689092183","8512","Electronics"
"Portable electric lamps","215359","0.00041993333431699503","8513","Electronics"
"Industrial electric furnaces","555854","0.001083872155858074","8514","Electronics"
"Electric soldering machines","302420","0.0005896955268372609","8515","Electronics"
"Electric heaters","99566288","0.19414653348783292","8516","Electronics"
"Telephones","9012696","0.017574057654732075","8517","Electronics"
"Microphones","454943","0.0008871035383437734","8518","Electronics"
"Sound reproducing apparatus","21696","0.00004230551600509626","8519","Electronics"
"Video recording apparatus","154585","0.0003014287514586931","8521","Electronics"
"Parts and accessories for video or sound equipment","554074","0.0010804012940176856","8522","Electronics"
"Sound storage media","1900555","0.0037059347331796517","8523","Electronics"
"Tapes, cassettes, records and compact disks","1364638","0.002660938179856312","8524","Electronics"
"Transmission apparatus for radio, telephone and TV","2959262","0.005770331208714656","8525","Electronics"
"Radar","335036","0.0006532941952564266","8526","Electronics"
"Reception apparatus for radio broadcasting","2590515","0.00505130318003051","8527","Electronics"
"Monitors and projectors","631618560","1.2316071671826996","8528","Electronics"
"Parts of radios, telephones, and T.V.s","13453305","0.026232900534611983","8529","Electronics"
"Electric signal and traffic controls","12245","0.000023876799570538515","8530","Electronics"
"Electric sound or visual signaling apparatus","1139312","0.0022215699691555233","8531","Electronics"
"Electrical capacitors","187029","0.0003646920332281134","8532","Electronics"
"Electrical resistors","35397","0.00006902140256417738","8533","Electronics"
"Electronic printed circuits","119781","0.0002335636528671845","8534","Electronics"
"Electrical apparatus for > 1k volts","4210972","0.00821106855378928","8535","Electronics"
"Electrical apparatus for < 1k volts","50949260","0.09934710243260558","8536","Electronics"
"Electrical boards","32268088","0.06292026702331557","8537","Electronics"
"Parts for electrical apparatus","7892294","0.015389360717824721","8538","Electronics"
"Electrical filament","2274301","0.004434710423852619","8539","Electronics"
"Thermionic, cold cathode or photocathode tubes","341324","0.0006655553071959567","8540","Electronics"
"Semiconductor devices","349051","0.0006806223574435312","8541","Electronics"
"Electronic integrated circuits","1776488","0.003464013712982183","8542","Electronics"
"Electrical machines with individual functions n.e.c.","686564","0.0013387465104407682","8543","Electronics"
"Insulated electrical wire","891097920","1.7375717789762162","8544","Electronics"
"Carbon articles for eletrical purposes","269774","0.0005260383607466279","8545","Electronics"
"Electrical insulators of any material","531970","0.001037300209680635","8546","Electronics"
"Insulating fittings for electrical machines","10503870","0.020481731213147607","8547","Electronics"
"Waste and scrap of batteries","90427","0.00017632563125888825","8548","Electronics"
"Self-propelled railway coaches","3295","0.0000064249942494834145","8603","Vehicles"
"Railway service vehicles","4650","0.00000906713907741969","8604","Vehicles"
"Railway cars, not self-propelled","1880","0.000003665854078612692","8606","Vehicles"
"Parts of railway locomotives","38259","0.00007460208042215052","8607","Vehicles"
"Containers for multimodal transportation","6140507","0.01197351203760627","8609","Vehicles"
"Tractors","678526","0.0013230730343323169","8701","Vehicles"
"Buses","79126016","0.15428958961594313","8702","Vehicles"
"Cars","8748016","0.017057952198600578","8703","Vehicles"
"Motor vehicles for transporting goods","1006436","0.0019624720826928953","8704","Vehicles"
"Special purpose motor vehicles","882522","0.0017208494006199096","8705","Vehicles"
"Vehicle chassis fitted with engines","291419","0.0005682444307102298","8706","Vehicles"
"Vehicle Bodies","324204","0.0006321726360119942","8707","Vehicles"
"Parts of motor vehicles","27822222","0.054251173401472216","8708","Vehicles"
"Work trucks","5488145","0.0107014567724829","8709","Vehicles"
"Tanks and other armored fighting vehicles","20418","0.00003981351520059252","8710","Vehicles"
"Motorcycles","990794","0.001931971396789885","8711","Vehicles"
"Bicycles","32453","0.00006328083107086048","8712","Vehicles"
"Parts of motorcycles or wheelchairs","71175","0.0001387857255559885","8714","Vehicles"
"Trailers and semi-trailers","4657116","0.009081014725091716","8716","Vehicles"
"Parts of other aircraft","1969464","0.0038403019346174828","8803","Vehicles"
"Cargo ships and similar vessels","515371","0.00100493344805782","8901","Vehicles"
"Fishing vessels","106017","0.00020672492119802222","8902","Vehicles"
"Pleasure or sport boats","1389190","0.002708812674185088","8903","Vehicles"
"Tugs and pusher craft","814547","0.0015883034266870916","8904","Vehicles"
"Other vessels","599727","0.0011694211005341246","8906","Vehicles"
"Other floating structures","334225","0.0006517128082044293","8907","Vehicles"
"Floating structures for scrapping","5870235","0.011446502615513285","8908","Vehicles"
"Optical fibers","472571","0.0009214767700979141","9001","Machinery"
"Lenses and other optical elements","165440","0.00032259515891791687","9002","Machinery"
"Frames for spectacles, goggles","19348","0.000037727098251594875","9003","Machinery"
"Glasses","103861","0.00020252088854191106","9004","Machinery"
"Binoculars and telescopes","12323","0.000024028893516353298","9005","Machinery"
"Photographic cameras","17025","0.00003319742855764951","9006","Machinery"
"Cinematographic cameras and projectors","133234","0.0002597959586754699","9007","Machinery"
"Still image projectors","162147","0.00031617406451319796","9008","Machinery"
"Apparatus and equipment for photographic laboratories, n.e.c.","449724","0.0008769268934308586","9010","Machinery"
"Optical microscopes","25119","0.0000489801003195065","9011","Machinery"
"Microscopes, other than optical","4359","0.000008499711664187619","9012","Machinery"
"Liquid crystal devices","3946905","0.0076961584000781","9013","Machinery"
"Navigational instruments","505977","0.00098661587719905","9014","Machinery"
"Surveying instruments","1363258","0.0026582472869688197","9015","Machinery"
"Balances of a sensitivity < 50 milligram","47967","0.00009353192690894415","9016","Machinery"
"Drafting tables and machines","27995","0.00005458807709083102","9017","Machinery"
"Medical instruments","27478846","0.053581616853547905","9018","Machinery"
"Therapy applicances","276938","0.0005400076046930009","9019","Machinery"
"Other breathing appliances and gas masks","21477","0.000041878483003385525","9020","Machinery"
"Orthopedic appliances","3487061","0.006799498292138964","9021","Machinery"
"X-ray machines","460555","0.0008980465027529086","9022","Machinery"
"Instruments designed for demonstrational purposes","112720","0.00021979525092618224","9023","Machinery"
"Machines for testing the mechanical properties of materials","114284","0.00022284492953200688","9024","Machinery"
"Thermometers, hydrometers etc.","102817","0.0002004851695748517","9025","Machinery"
"Instruments for measuring properties of liquids or gases","854273","0.0016657660432439897","9026","Machinery"
"Instruments for physical or chemical analysis","736771","0.0014366462634859318","9027","Machinery"
"Gas, liquid or electricity meters","17557440","0.0342356452308498","9028","Machinery"
"Meters","24848","0.00004845167135391924","9029","Machinery"
"Instruments for measuring electricity","933629","0.00182050408380909","9030","Machinery"
"Measuring instruments","1012814","0.001974908687646827","9031","Machinery"
"Automatic regulating instruments","1158881","0.002259728000253593","9032","Machinery"
"Other parts for machines and appliances","53954","0.00010520611221141978","9033","Machinery"
"Watches with precious metal","297321","0.000579752872610215","9101","Machinery"
"Watches","206973","0.00040358128521952375","9102","Machinery"
"Clocks with watch movements","2549","0.000004970352152331783","9103","Machinery"
"Other clocks","26993","0.00005263425486382575","9105","Machinery"
"Apparatus for measuring intervals of time","2369","0.00000461936612352844","9106","Machinery"
"Watch movements, complete","9382","0.000018294171790183127","9108","Machinery"
"Other clock or watch parts","6476","0.00001262769734739138","9114","Machinery"
"Pianos","11522","0.000022467005688178424","9201","Machinery"
"Musical instruments, string","154728","0.00030170759035935354","9202","Machinery"
"Musical instruments, wind","19194","0.000037426810204729794","9205","Machinery"
"Musical instruments, percussion","346251","0.000675162574773257","9206","Machinery"
"Musical instruments, electric","22456","0.00004378745701559926","9207","Machinery"
"Other musical instruments, n.e.c.","20612","0.000040191800142747234","9208","Machinery"
"Parts of musical instruments","347327","0.0006772606912565482","9209","Machinery"
"Revolvers and pistols","20638","0.0000402424981246855","9302","Machinery"
"Other arms (air guns, truncheons, etc.)","8619","0.0000168063810125334","9304","Machinery"
"Parts of military weapons","221492","0.0004318922082872779","9305","Machinery"
"Seats","56310560","0.10980122130051315","9401","Textiles"
"Medical, dental or veterinary furniture","451643","0.0008806687944823788","9402","Textiles"
"Other furniture and parts","249451328","0.48641072774688965","9403","Textiles"
"Mattresses and bedding","3825956","0.007460317237868457","9404","Textiles"
"Lamps","29818236","0.0581432457753382","9405","Textiles"
"Prefabricated buildings","13315936","0.025965041646885945","9406","Textiles"
"Toys","953498","0.0018592470916218324","9503","Machinery"
"Games","156652","0.0003054592410227848","9504","Machinery"
"Christmas and other festivity articles","715967","0.0013960800782457942","9505","Machinery"
"Sports equipment","222338","0.00043354184262265363","9506","Machinery"
"Fishing and hunting equipment","5670","0.0000110560599073053","9507","Machinery"
"Fairground amusements","242560","0.0004729731730363269","9508","Machinery"
"Worked animal carving material","41890","0.00008168224859206685","9601","Machinery"
"Worked vegetable or mineral carving material","638697","0.0012454095757700482","9602","Machinery"
"Brooms and mops","9037497","0.017622417679734024","9603","Machinery"
"Hand sieves and riddles","5423","0.000010574429078891825","9604","Machinery"
"Travel sets","100341","0.00019565716175642348","9605","Machinery"
"Buttons","640750","0.0012494127664207885","9606","Machinery"
"Slide fasteners","3448389","0.006724090893772948","9607","Machinery"
"Pens","1115837","0.0021757955412324203","9608","Machinery"
"Pencils, crayons, pastels, etc.","126097","0.00024587936263341734","9609","Machinery"
"Slates and boards, with writing or drawing surfaces","31512","0.0000614459541091719","9610","Machinery"
"Hand-operated stamps","2846","0.000005549479099857299","9611","Machinery"
"Typewriter ribbons and ink pads","4885","0.000009525370837246276","9612","Machinery"
"Cigarette lighters","108441","0.0002114515330525739","9613","Machinery"
"Smoking pipes","9787762","0.019085376195845917","9614","Machinery"
"Combs, hair-slides etc.","55665","0.00010854242940743378","9615","Machinery"
"Scent sprays","29048","0.00005664134535933057","9616","Machinery"
"Vacuum vessels","283733","0.0005532573272803271","9617","Machinery"
"Mannequins","60245","0.00011747307391809662","9618","Machinery"
"Paintings and drawings","3611224","0.007041606504885127","9701","Textiles"
"Original engravings","429922","0.0008383145304177266","9702","Textiles"
"Sculptures","1553280","0.00302877543788698","9703","Textiles"
"Postage or revenue stamps","23229","0.000045294747017071394","9704","Textiles"
"Collectors pieces","4868831","0.009493842542247825","9705","Textiles"
"Antiques >100 years","15757897","0.030726676057345057","9706","Textiles"
"Commodities not specified according to kind","257752016","0.5025964250660871","9999","Other"
"Travel and tourism","7207500800","14.054067129938428","travel","Services"
"Transport","9785400320","19.080771103154223","transport","Services"
"ICT","4648400384","9.0640199503783","ict","Services"
"Insurance and finance","256300016","0.49976513776707354","financial","Services"
